system:index,aspct_16,aspct_32,aspct_4,ca_10,ca_10000,ci_16,ci_32,ci_4,control_band,crosc_16,crosc_32,crosc_4,dah,devmeanelev_16,devmeanelev_32,devmeanelev_4,dfa,diffmeanelev_16,diffmeanelev_32,diffmeanelev_4,diffopen_2,diffopen_256,diffopen_32,dis,fel,gmrph_ms_30,gmrph_ms_300,gmrph_r_30,gmrph_r_300,gmrph_r_3000,hs_st,latitude,longc_16,longc_32,longc_4,longitude,maxc_16,maxc_32,maxc_4,mbi_0p001,mbi_0p01,mbi_0p1,mca_10,mca_10000,minc_16,minc_32,minc_4,minelev_16,minelev_32,minelev_4,morpfeat_16,morpfeat_32,morpfeat_4,msp,nh,no_2,no_256,no_32,perctelev_16,perctelev_32,perctelev_4,pisrdif_2023-01-22,pisrdif_2023-02-22,pisrdif_2023-03-22,pisrdif_2023-04-22,pisrdif_2023-05-22,pisrdif_2023-06-22,pisrdif_2023-12-22,pisrdir_2023-01-22,pisrdir_2023-02-22,pisrdir_2023-03-22,pisrdir_2023-04-22,pisrdir_2023-05-22,pisrdir_2023-06-22,pisrdir_2023-12-22,planc_16,planc_32,planc_4,po_2,po_256,po_32,profc_16,profc_32,profc_4,relelev_16,relelev_32,relelev_4,relmeanelev_16,relmeanelev_32,relmeanelev_4,sl_16,sl_32,sl_4,slh,spi,stddevelev_16,stddevelev_32,stddevelev_4,stdh,swi_10,swi_10000,tpi_32,tpi_4,tri_16,tri_32,tri_4,tsc_16,tsc_32,tsc_4,twi,vlyd,vrm_16,vrm_32,vrm_4,.geo
1351,211.2512664794922,213.51461791992188,220.69595336914062,8105.12548828125,8105.12548828125,-11.57645034790039,-1.7770769596099854,-0.8264572024345398,1,-8.642111788503826E-4,3.0300472280941904E-4,-6.217662594281137E-4,0.32668083906173706,-0.16528210043907166,-0.14787009358406067,-0.02930523455142975,969.8816092169345,-5.927081108093262,-10.007731437683105,-0.26964378356933594,-0.00781548023223877,-0.07616567611694336,-0.009844779968261719,,1109.9892730166346,3,4,6,6,6,56.050559997558594,62.76468775362858,-2.9576904489658773E-4,-7.972906314535066E-5,-4.447509709279984E-4,-143.73123211339373,1.5504099428653717E-4,4.4683198211714625E-4,3.7547812098637223E-4,-0.5660735368728638,-0.1300605684518814,-0.014937390573322773,8105.12548828125,8105.12548828125,-0.001315021188929677,-2.235563297290355E-4,-0.0014419953804463148,1024.8636474609375,945.2844848632812,1090.644775390625,3,5,3,0.40395528078079224,0.2980223596096039,1.5747040510177612,1.537467360496521,1.5397827625274658,44.51200485229492,48.801185607910156,49.417301177978516,0.1695324182510376,0.4465753436088562,0.7908300161361694,0.9157410860061646,1.1960678100585938,1.3081103563308716,0.09649787098169327,0.20743781328201294,1.0528225898742676,2.8958663940429688,5.053964138031006,6.3742241859436035,6.783451557159424,0.032558102160692215,0.002345053944736719,-8.669666713103652E-4,0.0017472633626312017,1.5668885707855225,1.4613016843795776,1.529937982559204,-2.4433949147351086E-4,-6.70718218316324E-5,-3.71912115952E-4,85.12566375732422,164.70480346679688,19.344465255737305,-5.92706298828125,-10.007684707641602,-0.2696814239025116,20.230148315429688,19.264501571655273,19.587535858154297,48.81613540649414,2881.680419921875,35.8603401184082,67.6792221069336,9.201521873474121,608.5216674804688,7.730557441711426,7.730557441711426,-0.7484650015830994,-0.15134404599666595,36.346858978271484,68.41514587402344,9.205410957336426,35.71097183227539,54.68599319458008,32.19996643066406,10.033695220947266,114.98123168945312,0.009314843453466892,0.03175521641969681,6.597092724405229E-4,"{""type"":""Point"",""coordinates"":[-143.73123211339373,62.76468775362858]}"
1352,,,,,,,,,1,,,,,,,,,,,,,,0.0,,,,,,,,,54.20400980451972,,,,-168.19617324188795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[-168.19617324188795,54.20400980451972]}"
1353,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,57.59476006035424,,,,-155.4092501169537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[-155.4092501169537,57.59476006035424]}"
1354,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,70.49382293255282,,,,-147.70529689737808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[-147.70529689737808,70.49382293255282]}"
1355,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,55.79284757267165,,,,-165.37300527715226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[-165.37300527715226,55.79284757267165]}"
1356,241.1002197265625,243.93360900878906,249.43673706054688,18302.548828125,18302.548828125,18.01593017578125,28.176673889160156,10.65845775604248,1,2.9481765523087233E-5,4.42613527411595E-5,6.281337118707597E-5,3.428748168516904E-4,0.3485589325428009,0.5214398503303528,-0.2100539654493332,156.35166786423468,0.7057502865791321,3.0423097610473633,-0.06125073507428169,-0.025991320610046387,-0.0032758712768554688,-0.013490915298461914,0.039217688143253326,122.58019465689193,4,1,3,5,3,44.351661682128906,69.55027105216328,1.6473013965878636E-4,1.387152587994933E-4,1.3751443475484848E-4,-153.88569671322122,1.9609315495472401E-4,1.552614994579926E-4,2.0492527983151376E-4,-0.8312418460845947,-0.2794334292411804,-0.03667732700705528,24788.994140625,19279.22265625,-1.881260004665819E-6,2.771510844468139E-5,-4.597486167767784E-6,112.2041244506836,97.3733901977539,121.6596908569336,4,1,4,0.7667352557182312,0.883367657661438,1.583791971206665,1.5587466955184937,1.5689735412597656,54.16713333129883,61.17045974731445,36.77573013305664,0.014480534940958023,0.24441607296466827,0.7720626592636108,1.0553913116455078,1.4721415042877197,1.7188345193862915,0.0,0.0,0.12434393912553787,0.9938794374465942,2.977384328842163,4.72607946395874,5.550815105438232,0.0,-0.0016942041693255305,-0.0017513497732579708,-0.006375825963914394,1.5578006505966187,1.5554708242416382,1.5554826259613037,1.6465532826259732E-4,1.3858245802111924E-4,1.3749439676757902E-4,10.376072883605957,25.20680046081543,0.9205006957054138,0.705751359462738,3.0423107147216797,-0.06125366687774658,0.9969939589500427,1.4477182626724243,0.5628435611724854,16.407899856567383,231.0297393798828,2.0239851474761963,5.834146976470947,0.2938350737094879,108.28337097167969,12.179415702819824,11.928034782409668,-1.0707945823669434,-1.1198400259017944,2.1435141563415527,6.579759120941162,0.2998284101486206,52.457786560058594,51.51984786987305,54.833744049072266,14.326094627380371,2.166358232498169,3.1494785798713565E-4,6.938564474694431E-4,1.0353236575610936E-4,"{""type"":""Point"",""coordinates"":[-153.88569671322122,69.55027105216328]}"
1357,117.38196563720703,121.10924530029297,106.66571807861328,520.42724609375,520.42724609375,27.768903732299805,24.340757369995117,8.938563346862793,1,2.8622456011362374E-4,8.793187589617446E-5,0.001028281869366765,-0.07824285328388214,0.7465307712554932,1.062066912651062,0.23082299530506134,47.52183117094685,3.758780002593994,5.562823295593262,0.7897092700004578,0.01778721809387207,0.03557026386260986,0.024081707000732422,,117.48682320892289,5,5,5,4,5,51.21546936035156,62.02172247414593,1.6575051995459944E-4,7.641901902388781E-6,0.0012800891418009996,-156.08087411325636,2.862419351004064E-4,1.0465674131410196E-4,0.0013893541181460023,0.7135095000267029,0.19573509693145752,0.02370750531554222,520.42724609375,520.42724609375,1.6573313041590154E-4,-9.082963515538722E-6,9.190168348141015E-4,105.60783386230469,103.42613983154297,109.95384216308594,5,1,5,0.4069572985172272,0.7034786939620972,1.5619027614593506,1.4956116676330566,1.5332045555114746,68.86907958984375,79.0937728881836,53.003623962402344,0.19222407042980194,0.5019481778144836,0.8845847249031067,1.0425585508346558,1.329898715019226,1.4622632265090942,0.11805447190999985,0.09510596096515656,0.5998902916908264,1.9633448123931885,4.020533561706543,5.449592113494873,6.023444652557373,0.012623917311429977,-0.006194510962814093,-0.0036215954460203648,-0.007863963022828102,1.5796899795532227,1.5311819314956665,1.557286262512207,1.6522110672667623E-4,7.635149813722819E-6,0.0012479485012590885,11.87899112701416,14.06067943572998,7.532984733581543,3.7587788105010986,5.562823295593262,0.7897071242332458,2.6455459594726562,1.3908567428588867,7.449605941772461,7.646111965179443,83.11712646484375,5.034993648529053,5.23770809173584,3.421315908432007,97.84611511230469,5.785343170166016,5.785343170166016,0.29807108640670776,0.3540225923061371,6.283180236816406,7.640496730804443,3.5112645626068115,44.51720428466797,48.38944625854492,73.42996215820312,8.089049339294434,3.222898244857788,0.0018918360583484173,8.745031082071364E-4,0.0011539594270288944,"{""type"":""Point"",""coordinates"":[-156.08087411325636,62.02172247414593]}"
1358,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,57.53924052898931,,,,-138.2209881900996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[-138.2209881900996,57.53924052898931]}"
1359,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,56.33442295785119,,,,-168.64755901461902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[-168.64755901461902,56.33442295785119]}"
1360,354.9317321777344,346.595703125,15.41877269744873,16228.3330078125,16228.3330078125,0.025116605684161186,-26.107515335083008,1.1276075839996338,1,-2.1791920880787075E-4,-0.0013477462343871593,2.539329288993031E-4,-0.15284349024295807,-0.004102890379726887,-0.3926573693752289,0.07949633151292801,360.4458249303287,-0.11038060486316681,-22.26232147216797,0.4447501003742218,0.016139984130859375,-0.036435484886169434,0.015802502632141113,,949.1031333676368,7,6,6,7,7,37.6181526184082,60.516050614815306,-6.363236025208607E-5,-4.6393327647820115E-4,7.277775439433753E-4,-149.13018525165265,3.003342426382005E-4,-3.2269617076963186E-4,0.001395135885104537,0.7177135944366455,0.18930402398109436,0.0227672029286623,16228.3330078125,16228.3330078125,-5.818858044221997E-4,-0.0014889835147187114,-4.134253831580281E-4,897.6967163085938,870.8963012695312,935.3546142578125,3,3,5,0.8147813677787781,0.09260931611061096,1.562726378440857,1.5050290822982788,1.5355350971221924,49.956626892089844,38.84151077270508,50.70233917236328,0.21024705469608307,0.5290665030479431,0.8437486886978149,0.9608651399612427,1.1903715133666992,1.3199126720428467,0.14945682883262634,0.0,0.34339192509651184,0.9893657565116882,1.7457526922225952,5.081599235534668,5.637023448944092,0.0,7.921570795588195E-4,0.005023141857236624,-0.001181081053800881,1.5788663625717163,1.4685935974121094,1.5513375997543335,-5.7036384532693774E-5,-4.179948882665485E-4,6.800713599659503E-4,51.406402587890625,78.20681762695312,13.748543739318848,-0.11035016179084778,-22.2623291015625,0.4447799026966095,15.382649421691895,15.019108772277832,12.126758575439453,42.776947021484375,2925.786376953125,26.966806411743164,56.696861267089844,5.590073108673096,87.8511962890625,9.103946685791016,9.103946685791016,-0.6921484470367432,0.2600677013397217,26.966676712036133,60.910892486572266,5.607507228851318,48.694820404052734,41.7215690612793,65.98006439208984,11.407530784606934,419.131103515625,0.01772358827292919,0.05622245743870735,0.0011126152239739895,"{""type"":""Point"",""coordinates"":[-149.13018525165265,60.516050614815306]}"
1361,114.86473083496094,116.33330535888672,117.72834014892578,4597.138671875,4597.138671875,0.28895553946495056,7.127010822296143,-4.057582855224609,1,1.1238363185839262E-5,9.161825801129453E-6,-2.0706013310700655E-4,-0.01493301521986723,0.059033747762441635,0.18756192922592163,-0.10659581422805786,307.77213074579413,0.28958237171173096,1.926310658454895,-0.13777178525924683,-0.010315299034118652,4.93168830871582E-4,-0.00888526439666748,,275.57362926357024,5,3,6,6,2,47.333740234375,66.73712943252642,1.0491157445358112E-4,8.086674642981961E-5,5.839559526066296E-5,-157.595231402849,1.0656716040102765E-4,8.087624155450612E-5,7.124894909793511E-5,-0.5857630372047424,-0.12447755038738251,-0.014027245342731476,4799.13623046875,4597.138671875,9.582782695360947E-6,9.152324309980031E-6,-2.1991350513417274E-4,264.2267761230469,248.20053100585938,272.8471984863281,1,1,3,0.861787736415863,0.9308938384056091,1.5759539604187012,1.558463215827942,1.568532943725586,47.55816650390625,49.73757553100586,44.45853042602539,0.08886970579624176,0.3355051577091217,0.8141477704048157,1.004256248474121,1.409489393234253,1.5256755352020264,0.0,0.0033904118463397026,0.2920090854167938,1.4134714603424072,3.4891138076782227,5.1118597984313965,5.851224899291992,0.0,-2.202887408202514E-4,-1.7774093430489302E-4,0.004153396934270859,1.5656386613845825,1.5589563846588135,1.5596476793289185,1.045033277478069E-4,8.054552017711103E-5,5.81788262934424E-5,11.346851348876953,27.373104095458984,2.7264368534088135,0.2895824909210205,1.9263081550598145,-0.13776162266731262,2.920506715774536,2.950752019882202,2.853867769241333,113.11858367919922,232.65162658691406,4.9059929847717285,10.270394325256348,1.2919886112213135,256.5298156738281,9.153512954711914,9.109971046447754,-0.46155983209609985,-0.4618774950504303,4.914523601531982,10.449483871459961,1.2993074655532837,53.283935546875,54.01940155029297,46.28077697753906,11.416007041931152,8.397552490234375,2.0477795624174178E-4,0.0013389610685408115,3.702114554471336E-5,"{""type"":""Point"",""coordinates"":[-157.595231402849,66.73712943252642]}"
1362,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,56.26863700434678,,,,-136.94796735115935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[-136.94796735115935,56.26863700434678]}"
1363,,,,,,,,,1,,,,,,,,,,,,,,0.0,,,,,,,,,54.56921397280522,,,,-162.92550758777165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[-162.92550758777165,54.56921397280522]}"
1364,84.90679931640625,81.62665557861328,299.20001220703125,224.0154571533203,224.0154571533203,27.36901092529297,3.8166286945343018,24.117721557617188,1,-2.302706525370013E-5,-1.6163690816028975E-5,-1.266038088942878E-5,7.457399624399841E-4,0.6818233132362366,0.6561352610588074,0.5608758330345154,22.45829361302839,0.3712838292121887,0.4629392921924591,0.02117202617228031,5.38945198059082E-4,0.003963947296142578,8.463859558105469E-4,,118.85855538772006,1,1,1,1,1,44.909034729003906,66.29778170161875,6.296808714978397E-5,1.2442641491361428E-5,7.17153525329195E-5,-146.63825975886954,6.369780749082565E-5,1.3012840099690948E-5,7.42665579309687E-5,0.06668078899383545,0.007093517575412989,7.139029330573976E-4,353388.65625,142598.0,-2.3756791051710024E-5,-1.6733891243347898E-5,-1.5211590834951494E-5,116.65360260009766,115.90238952636719,118.74525451660156,1,1,1,0.2867773175239563,0.6433886289596558,1.5705268383026123,1.5663596391677856,1.5698434114456177,83.78865051269531,86.2296142578125,62.995243072509766,0.09992916136980057,0.35435110330581665,0.8301389217376709,1.0235471725463867,1.4234910011291504,1.5354081392288208,0.007001765072345734,0.003727829083800316,0.27646201848983765,1.3614689111709595,3.399643898010254,5.004892826080322,5.741761684417725,0.0,0.006420771591365337,0.007269928231835365,0.014881735667586327,1.5710657835006714,1.5703235864639282,1.5706897974014282,6.29668720648624E-5,1.2442548722901847E-5,7.171526522142813E-5,2.204953670501709,2.9561657905578613,0.11330219358205795,0.37128421664237976,0.46294286847114563,0.021170947700738907,0.20548196136951447,0.12738816440105438,0.0523776039481163,4.227251052856445,0.4698255658149719,0.5445423126220703,0.7055537700653076,0.0377638079226017,112.95308685302734,16.55858039855957,15.651043891906738,0.04439351335167885,0.02062389813363552,0.6590744256973267,0.8438718318939209,0.04329046607017517,51.18501281738281,38.993194580078125,56.4056510925293,11.578158378601074,2.3430404663085938,6.582673086086288E-5,5.378873538575135E-5,3.1549609502690146E-6,"{""type"":""Point"",""coordinates"":[-146.63825975886954,66.29778170161875]}"
1365,203.99952697753906,214.37216186523438,200.3020782470703,11797.2724609375,11797.2724609375,-5.899863243103027,-6.667292594909668,-2.230799674987793,1,-1.9539769709808752E-5,-6.9135021476540715E-6,-3.267520514782518E-5,0.014393424615263939,-0.13559922575950623,-0.20508892834186554,-0.040471166372299194,990.829238277128,-0.20300181210041046,-0.6777371168136597,-0.01649448089301586,-3.656148910522461E-4,-0.001312851905822754,-4.756450653076172E-4,,461.5378163165632,8,4,6,6,5,45.64603042602539,62.008564928395444,-2.779279566311743E-5,-3.0189778044587E-5,-1.834927752497606E-5,-145.27057394088445,7.990845006133895E-6,4.703625563706737E-6,2.0936275177518837E-5,-0.045818135142326355,-0.0047790538519620895,-4.799715825356543E-4,33911.828125,11797.2724609375,-5.532340946956538E-5,-4.1806903027463704E-5,-7.196074875537306E-5,458.9918518066406,456.4203796386719,460.8265686035156,1,1,1,0.21097074449062347,0.39451462030410767,1.570979118347168,1.5686397552490234,1.5690425634384155,47.395896911621094,46.55179977416992,48.15451431274414,0.19193030893802643,0.49954864382743835,0.8675142526626587,1.0129320621490479,1.2946876287460327,1.4234379529953003,0.11859788745641708,0.0877734050154686,0.5933178067207336,1.9910415410995483,4.083126068115234,5.5584235191345215,6.175780296325684,0.011830135248601437,0.001267927698791027,4.0776727837510407E-4,0.002074675401672721,1.5706135034561157,1.5673269033432007,1.568566918373108,-2.7782898541772738E-5,-3.0176764994394034E-5,-1.8342452676733956E-5,2.5459604263305664,5.117443084716797,0.711246132850647,-0.20299020409584045,-0.677729070186615,-0.016492018476128578,0.8828978538513184,0.9713273644447327,0.9022954106330872,10.499778747558594,187.29537963867188,1.4970648288726807,3.3045966625213623,0.40755796432495117,266.5975036621094,12.26093864440918,11.205042839050293,-0.028385736048221588,-0.008268564008176327,1.510765790939331,3.373379707336426,0.4078916013240814,14.613638877868652,20.53020477294922,-9.707231583888642E-6,13.518564224243164,16.11465072631836,1.4727584130014293E-5,5.182703898753971E-5,1.8433561308484059E-6,"{""type"":""Point"",""coordinates"":[-145.27057394088445,62.008564928395444]}"
1366,59.57853698730469,86.82775115966797,15.276165008544922,456.51043701171875,456.51043701171875,24.200275421142578,1.2931795120239258,10.932333946228027,1,1.2292830797377974E-4,-3.427893898333423E-5,3.954313579015434E-4,-0.0491628497838974,0.7439109086990356,0.43197351694107056,0.22915305197238922,42.03618230627426,2.374680757522583,2.5006253719329834,0.3594597578048706,0.0021718740463256836,0.018923044204711914,0.009130716323852539,,448.2355300274421,7,7,6,6,6,42.27836608886719,66.46923997910916,1.2264576798770577E-4,-1.4433194337470923E-5,8.769918931648135E-4,-139.21082491128107,1.384949719067663E-4,5.798023266834207E-6,0.0011125156888738275,0.11363130062818527,0.029076222330331802,0.0034536889288574457,34984.42578125,456.51043701171875,1.0707910405471921E-4,-5.451015749713406E-5,1.5990762040019035E-4,438.7444763183594,435.204833984375,444.642822265625,1,1,4,0.3859504163265228,0.3070247769355774,1.569710373878479,1.5338619947433472,1.5553128719329834,71.3656234741211,61.08539962768555,52.83062744140625,0.09490940719842911,0.3413309156894684,0.8071672916412354,0.9891340136528015,1.3833755254745483,1.4885672330856323,0.002480537863448262,0.0,0.21258898079395294,1.21902596950531,3.241811990737915,4.915553092956543,5.713847637176514,0.0,-0.00411241315305233,0.0012173226568847895,-0.0066991462372243404,1.5718822479248047,1.552785038948059,1.564443588256836,1.2248159328009933E-4,-1.4416044905374292E-5,8.725046645849943E-4,9.491046905517578,13.03068733215332,3.592719316482544,2.3746821880340576,2.5006179809570312,0.3594672977924347,1.7119477987289429,1.6128734350204468,3.360093832015991,7.767004013061523,27.225605010986328,3.1920559406280518,5.788862705230713,1.562375545501709,321.2229919433594,10.979106903076172,6.642175674438477,0.26467734575271606,0.3377964496612549,3.977914333343506,6.305446624755859,1.6024725437164307,51.88188171386719,46.217864990234375,79.13996124267578,8.94770622253418,17.527523040771484,6.925298948772252E-4,0.001198025420308113,4.600603715516627E-4,"{""type"":""Point"",""coordinates"":[-139.21082491128107,66.46923997910916]}"
1367,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,57.101536881797074,,,,-148.2748487276846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[-148.2748487276846,57.101536881797074]}"
1368,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,53.68563100306694,,,,-144.00208568421021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""type"":""Point"",""coordinates"":[-144.00208568421021,53.68563100306694]}"
1369,56.30802536010742,53.68531036376953,63.86384963989258,1440.0386962890625,1440.0386962890625,-4.226334095001221,-16.63984489440918,-9.463089942932129,1,-3.567225212464109E-5,-1.4151451068755705E-5,-2.4333807232324034E-4,-0.06896550953388214,-0.4582032859325409,-0.5530385971069336,-0.26682209968566895,118.23100747357705,-1.904981017112732,-3.802957534790039,-0.4308512508869171,-0.014120697975158691,-0.02304685115814209,-0.016680121421813965,,203.29417321012033,8,7,6,6,9,45.441585540771484,63.0540949949771,-1.9428532687015831E-4,-1.3017911987844855E-4,-0.0010303405579179525,-157.0701408639817,-3.4829929063562304E-5,-1.2107441762054805E-5,-1.2293325562495738E-4,-0.6348700523376465,-0.15925857424736023,-0.01875150203704834,551606.4375,1291.566162109375,-1.951276499312371E-4,-1.322231109952554E-4,-0.0011507453164085746,200.2285614013672,197.87062072753906,201.34765625,1,1,3,0.924816906452179,0.03759153187274933,1.5778566598892212,1.5628249645233154,1.567684292793274,44.27622604370117,42.45268630981445,46.04546356201172,0.17315733432769775,0.46875545382499695,0.8696262240409851,1.0329561233520508,1.34824800491333,1.4747415781021118,0.09273947030305862,0.03735760971903801,0.42705878615379333,1.6528984308242798,3.6940624713897705,5.1725335121154785,5.761116981506348,0.0015262680826708674,8.520485134795308E-4,4.3401384027674794E-4,0.003990147728472948,1.5637359619140625,1.5397781133651733,1.55100417137146,-1.9377563148736954E-4,-1.2997182784602046E-4,-0.0010246523888781667,3.065610885620117,5.423552989959717,1.9465206861495972,-1.904982089996338,-3.802963972091675,-0.43084609508514404,2.3974111080169678,1.8672791719436646,3.483891010284424,1.45567786693573,108.97798156738281,4.15776252746582,6.876750946044922,1.6153825521469116,36.03225326538086,13.497462272644043,7.509631156921387,-0.49581974744796753,-0.4842221140861511,4.573902606964111,7.85863733291626,1.6723134517669678,43.14448547363281,46.80913162231445,23.400482177734375,9.855222702026367,37.36602020263672,4.0719000389799476E-4,0.0018486770568415523,4.8183053149841726E-4,"{""type"":""Point"",""coordinates"":[-157.0701408639817,63.0540949949771]}"
